content,video_len,show_time,cls,font_size,color,submit_time,pool,id1,id2
这叫的是什么听不清.....,5253.173,3221.8200683594,1,25,16777215,1466315153,0,ec2b9c7c,1974481753
从小四成为了二狗,5253.173,1959.5699462891,1,25,16777215,1466315159,0,63959b36,1974482125
卡宝婷婷怼他别停！！,5253.173,882.91198730469,1,25,16777215,1466315214,0,e17bb74b,1974483071
冷漠,5253.173,4093.6599121094,5,25,15138834,1466315171,0,e92cf81b,1974483125
上次还有主持人叫snh四十八的。。。,5253.173,1035.4499511719,1,25,16777215,1466315178,0,c8c47c29,1974483557
冷漠,5253.173,4105.5,5,25,15138834,1466315188,0,e92cf81b,1974484219
这个俄罗斯方块,5253.173,4381.3100585938,1,25,16777215,1466315196,0,865ed698,1974484831
23333感动,5253.173,1248.9799804688,1,25,16777215,1466315208,0,9e3b9ea4,1974485341
这主持人～…………,5253.173,982.43798828125,1,25,16777215,1466315213,0,0ec136c9,1974486079
主持人狗带,5253.173,2277.8999023438,1,25,16777215,1466315229,0,d2ccab38,1974487227
好宠溺！！,5253.173,938.91198730469,1,25,16777215,1466315287,0,e17bb74b,1974488233
卡黄应该是签了两个吧,5253.173,804.76702880859,1,25,16777215,1466315248,0,54181fd0,1974488593
萌爹实力护崽,5253.173,2506.8898925781,1,25,16777215,1466315267,0,8402ef11,1974489873
这家伙戴过了再让她们戴 我看着好难受...,5253.173,3834.9299316406,1,25,16777215,1466315269,0,9ceaf448,1974489959
不如跳舞hhhhh,5253.173,3302.5400390625,1,25,16777215,1466315280,0,ec2b9c7c,1974490875
还以为我手机出问题了,5253.173,1128.0600585938,1,25,16777215,1466315283,0,c8c47c29,1974491039
这锅大哥背,5253.173,2028.5999755859,1,25,16777215,1466315301,0,75f87a41,1974492275
风骚的走位,5253.173,2338.3400878906,1,25,16777215,1466315303,0,d2ccab38,1974492423
前方超级高能,5253.173,1809.5100097656,1,25,16777215,1466315312,0,65eeaa52,1974493105
享受音乐不是大哥的表情包吗hhhhh,5253.173,3319.9299316406,1,25,16777215,1466315315,0,ec2b9c7c,1974493351
强行感动,5253.173,1255.5,1,25,16777215,1466315329,0,fc0d93bd,1974494373
这时候需要一个阿芬,5253.173,996.41998291016,1,25,16777215,1466315342,0,e17bb74b,1974495289
我萌爹是男神,5253.173,1342.2600097656,5,25,16707842,1466315350,0,962b260e,1974495883
no！,5253.173,2384.3400878906,1,25,16777215,1466315354,0,d2ccab38,1974496131
发卡宠溺攻,5253.173,928.09899902344,1,25,16777215,1466315371,0,54181fd0,1974497367
一个熊抱 大哥腰要折了,5253.173,4904.7998046875,1,25,16777215,1466315374,0,865ed698,1974497527
卡宝real耿直,5253.173,4448.3798828125,5,25,15138834,1466315375,0,e92cf81b,1974497617
dance queen 233,5253.173,2960.8100585938,1,25,16777215,1466315386,0,3d345815,1974498365
婷婷第一个好喜欢出石头,5253.173,947.26800537109,1,25,16777215,1466315391,0,54181fd0,1974498775
宫斗剧大哥好萌！！,5253.173,2179.1999511719,1,25,16777215,1466315411,0,a8000418,1974500337
我大哥哥呢,5253.173,1399.0999755859,5,25,16707842,1466315413,0,962b260e,1974500405
这主持人真实娘炮,5253.173,920.39501953125,1,25,16777215,1466315416,0,58fa89a0,1974500657
tako要断电了,5253.173,4948.169921875,1,25,16777215,1466315418,0,865ed698,1974500805
2333333,5253.173,2151.8701171875,1,25,16777215,1466315424,0,75f87a41,1974501389
超哥hhhh,5253.173,3422,1,25,16777215,1466315430,0,ec2b9c7c,1974501661
你应该说你们两个太有夫妻相了,5253.173,992.1259765625,1,25,16777215,1466315435,0,54181fd0,1974502113
百年好合 好好百合,5253.173,5186.1000976562,1,25,16777215,1466315445,0,865ed698,1974502745
呆萌好可爱,5253.173,4740.3100585938,1,25,16777215,1466315500,0,7e44aefa,1974503557
承包大哥,5253.173,1441.4399414062,5,25,16707842,1466315505,0,962b260e,1974503977
我们的老大,5253.173,1805.5400390625,1,25,16777215,1466315484,0,ce63d6f9,1974505547
搓火球,5253.173,4550.3701171875,5,25,15138834,1466315486,0,e92cf81b,1974505673
艾特队23333,5253.173,3978.0700683594,1,25,16777215,1466315488,0,d76c3c68,1974505851
这演技給你100分 不怕你骄傲,5253.173,2177.9499511719,1,25,16777215,1466315488,0,75f87a41,1974505911
大哥哥好想你阿！！！,5253.173,200.40800476074,1,25,16777215,1466315501,0,d73c00c6,1974506399
大哥撩我,5253.173,1474.6600341797,1,25,16707842,1466315504,0,962b260e,1974507029
笑死了hhhhh,5253.173,3494.9899902344,1,25,16777215,1466315550,0,ec2b9c7c,1974507193
他口给他听 突然羡慕他了..,5253.173,4052.9699707031,1,25,16777215,1466315553,0,9ceaf448,1974507471
两家工作人员都是推卡黄的hhhhhh,5253.173,0.98000001907349,1,25,16777215,1466315518,0,2c093941,1974507665
大哥说话我是服得,5253.173,3088.4299316406,1,25,16777215,1466315529,0,3d345815,1974508865
贵妃扑街,5253.173,2273.7099609375,1,25,16777215,1466315529,0,a8000418,1974508915
23333,5253.173,1259.4300537109,1,25,6830715,1466315530,0,0fa4c83c,1974508923
AKG啊J,5253.173,514.05499267578,1,25,16777215,1466315553,0,e6c59d0b,1974510525
大哥哥！,5253.173,1517.3199462891,1,25,16707842,1466315555,0,962b260e,1974510727
老戴愉快的玩了起来,5253.173,1185.1199951172,1,25,16777215,1466315562,0,e17bb74b,1974511145
笑出声,5253.173,3129.0100097656,1,25,16777215,1466315569,0,3d345815,1974511705
tako好可爱,5253.173,2226.1201171875,1,25,16777215,1466315573,0,04e80672,1974511945
2333333333,5253.173,2263.3701171875,1,25,16777215,1466315568,0,75f87a41,1974512013
哇北，卡宝实力嫌弃,5253.173,3841.8500976562,1,25,16777215,1466315576,0,9023fdff,1974512169
感动？？,5253.173,1247.1800537109,1,25,16777215,1466315675,0,e17bb74b,1974515857
谁的眼泪在飞,5253.173,545.59301757812,5,25,16707842,1466315676,0,2c093941,1974515901
小tako今天也很可爱,5253.173,546.01098632812,1,25,16777215,1466315679,0,2e6e6b14,1974516147
哈哈哈哈哈哈哈,5253.173,2433.4499511719,1,25,16777215,1466315636,0,63959b36,1974516171
又打斷 这主持要事情,5253.173,2310.7900390625,1,25,16777215,1466315632,0,75f87a41,1974516357
我最喜欢李艺彤,5253.173,610.42700195312,1,25,16777215,1466315703,0,e6c59d0b,1974517909
这个主持人和我们的小偶像不是同一个频道的。。。,5253.173,1249.6800537109,1,25,16777215,1466315669,0,e17bb74b,1974518623
戴萌：mdzz,5253.173,1266.0200195312,1,25,16777215,1466315699,0,e17bb74b,1974520903
耳麦。。。,5253.173,2335.0500488281,1,25,16777215,1466315704,0,04e80672,1974521249
大哥恍然大悟,5253.173,2009.8399658203,1,25,16777215,1466315717,0,4088ee06,1974522259
老婆超绝可爱啊啊啊,5253.173,621.87097167969,1,25,16777215,1466315730,0,2e6e6b14,1974522687
活的我哥啊啊啊啊啊啊啊啊,5253.173,553.70300292969,1,25,16777215,1466315731,0,d73c00c6,1974523259
她们是故意猜错的吧，因为还有一轮……,5253.173,4037.6398925781,1,25,16777215,1466315740,0,14cad148,1974523871
萌爹想带节奏都带不起来。。。,5253.173,1340.3199462891,1,25,16777215,1466315801,0,e17bb74b,1974528149
大家都不理主持人2333,5253.173,2521.5,1,25,16777215,1466315799,0,a8000418,1974528479
婷婷曲奇划水23333,5253.173,4665.2202148438,1,25,16777215,1466315823,0,1b682e74,1974529641
鞠,5253.173,3269.669921875,1,25,16777215,1466315825,0,7dd8c987,1974529775
陆婷！！！！！！！！,5253.173,647.52801513672,1,25,16777215,1466315832,0,d73c00c6,1974530319
还是阿吉好。。。,5253.173,1371.2399902344,1,25,16777215,1466315841,0,e17bb74b,1974530919
我也觉得是卡哥,5253.173,3923.8500976562,1,25,16777215,1466315851,0,4fab8112,1974531635
主持人：##?！@#   台下：冷漠,5253.173,2786.9099121094,1,25,16777215,1466315895,0,d2ccab38,1974531697
婷婷和大哥的腿......,5253.173,3811.4899902344,1,25,16777215,1466315854,0,ec2b9c7c,1974531803
？？？,5253.173,3362.3999023438,1,25,16777215,1466315853,0,3d345815,1974531827
不知道是誰黑洞了哈哈哈哈阿,5253.173,2449.6999511719,1,25,16777215,1466315880,0,75f87a41,1974533421
“黄婷婷什么意思？”“我的梦想～”,5253.173,4833.490234375,1,25,16707842,1466315880,0,3f902f82,1974533451
哈哈哈哈,5253.173,2143.419921875,1,25,16777215,1466315899,0,3d1aec90,1974535115
周刊少女玩过啊,5253.173,1703.8499755859,1,25,16777215,1466315937,0,58fa89a0,1974537331
为啥全是17座,5253.173,2707.4699707031,1,25,16777215,1466315940,0,63959b36,1974537501
场上几个都是开挂选手啊！不用主持mc就呱呱的了！真是的,5253.173,2291.5600585938,1,25,16777215,1466316024,0,0ec136c9,1974540241
大哥哈哈,5253.173,3450.9499511719,1,25,16777215,1466315991,0,3d345815,1974540939
主持人在自说自话,5253.173,756.08001708984,1,25,16777215,1466316049,0,2e6e6b14,1974541949
卡黄怼主持hhhh,5253.173,4881.7299804688,1,25,16777215,1466316053,0,e3cc2d74,1974542237
世界和平,5253.173,4841.3500976562,1,25,3381759,1466316027,0,a91fc6ba,1974543353
孔龙,5253.173,2928.1398925781,1,25,16777215,1466316038,0,63959b36,1974544139
主持人：我好慌,5253.173,3372.75,1,25,16777215,1466316047,0,00a0ff21,1974544849
老来俏又开怼233333,5253.173,3994.4099121094,1,25,16777215,1466316054,0,ec2b9c7c,1974545289
拔呀拔萝卜 拔呀拔萝卜,5253.173,4572.8100585938,5,25,16776960,1466316059,0,d76c3c68,1974546107
6是你们6,5253.173,3527.7900390625,1,25,16777215,1466316068,0,3d345815,1974546287
你则个给,5253.173,1844.1400146484,1,25,16777215,1466316083,0,58fa89a0,1974547403
讲真……台上六个都比你帅,5253.173,3561.9399414062,1,25,16777215,1466316122,0,3d345815,1974550095
大哥长高了诶,5253.173,1630.5200195312,1,25,16777215,1466316167,0,e17bb74b,1974550171
你卡笑死我了,5253.173,1798.6700439453,1,25,6830715,1466316183,0,0fa4c83c,1974551225
为什么总有中间暂停的这几秒的尴尬，主持人实在是。。,5253.173,4953.3798828125,1,25,16777215,1466316139,0,1b682e74,1974551247
哈哈哈哈哈哈犹豫了！,5253.173,3108.8701171875,1,25,16777215,1466316146,0,d2ccab38,1974551723
给,5253.173,1814.1199951172,1,25,6830715,1466316157,0,0fa4c83c,1974552523
把阿黄吓懵逼了,5253.173,2450.0200195312,1,25,16777215,1466316202,0,0ec136c9,1974552629
哈哈哈,5253.173,3580.4799804688,1,25,16777215,1466316164,0,3d345815,1974553011
这让步太明显了，发卡real宠溺攻,5253.173,935.90100097656,5,25,16707842,1466316184,0,2c093941,1974554031
鸟叔2333333,5253.173,4080.6398925781,1,25,16777215,1466316187,0,ec2b9c7c,1974554215
终于换成了女生？,5253.173,3612.3798828125,1,25,16777215,1466316203,0,3d345815,1974555747
tako宝宝,5253.173,601.15802001953,1,25,16777215,1466316201,0,2e7e98d4,1974555993
四舍五入同居什么鬼哈哈哈哈,5253.173,268.39498901367,5,25,16777215,1466316238,0,fe7f6b2a,1974558141
戴萌os：我要带耳机 不想听你说话,5253.173,1750.5799560547,1,25,16777215,1466316269,0,e17bb74b,1974560249
鹿鹅不是很好吗,5253.173,2941.1000976562,1,25,16777215,1466316270,0,a8000418,1974560349
我真的累了，谁把这个主持人打死,5253.173,3223.830078125,1,25,16777215,1466316284,0,d2ccab38,1974561331
你河神器的脑回路,5253.173,1927.0600585938,1,25,6830715,1466316288,0,0fa4c83c,1974561633
主持人不用介绍,5253.173,648.87902832031,1,25,16777215,1466316290,0,c4c0df77,1974561769
??????,5253.173,2455.9299316406,1,25,16777215,1466316295,0,4088ee06,1974562143
靠肩哈哈哈卡宝宝,5253.173,312.55499267578,5,25,16777215,1466316296,0,fe7f6b2a,1974562151
额鹅鹅鹅,5253.173,711.54602050781,1,25,16777215,1466316351,0,c4c0df77,1974566167
大哥,5253.173,2924.1999511719,1,25,16777215,1466316365,0,75f87a41,1974567113
tako宝宝,5253.173,1052.6099853516,1,25,16777215,1466316415,0,2e6e6b14,1974567553
还好阿芬没来哦,5253.173,1846.6700439453,1,25,16777215,1466316384,0,e17bb74b,1974568385
我又想到昨天撸力爆料,5253.173,1407.8100585938,5,25,16707842,1466316384,0,2c093941,1974568405
哈哈哈哈哈爱好？,5253.173,3327.3999023438,1,25,16777215,1466316402,0,d2ccab38,1974569243
我也受不了女神这个词,5253.173,894.91497802734,1,25,16777215,1466316401,0,9f2d3e1a,1974569541
小章鱼已经一脸冷漠了，23333,5253.173,1164.0699462891,1,25,16777215,1466316421,0,4d6560f6,1974571065
人要相信玄学,5253.173,1422.8100585938,1,25,16707842,1466316424,0,2c093941,1974571173
大哥一脸生无可恋,5253.173,1873.0500488281,1,25,16777215,1466316428,0,e17bb74b,1974571467
阿黄连自己家都不放过，你还想让她放过谁，哈哈,5253.173,4286.6298828125,1,25,16777215,1466316439,0,bf0ddf66,1974572361
大哥站这一下子没气势了哈哈哈哈,5253.173,569.28100585938,5,25,16777215,1466316485,0,fe7f6b2a,1974572549
23333,5253.173,3107.6101074219,1,25,16777215,1466316442,0,a8000418,1974572561
tako宝宝好乖,5253.173,1352.7099609375,1,25,16777215,1466316469,0,2e6e6b14,1974574089
233333,5253.173,3031.6101074219,1,25,16777215,1466316472,0,75f87a41,1974574727
孔龙大法好啊！鹿攻永不倒,5253.173,2962.1298828125,1,25,16777215,1466316478,0,0ec136c9,1974575105
主持人下去了就别上来了,5253.173,845.93499755859,1,25,16777215,1466316522,0,c4c0df77,1974578119
好,5253.173,3082.6499023438,1,25,16777215,1466316524,0,75f87a41,1974578315
tako哈哈哈哈哈,5253.173,1989.4699707031,1,25,16777215,1466316543,0,5c000ed3,1974579623
23333333,5253.173,3109.2099609375,1,25,16777215,1466316550,0,75f87a41,1974580181
哈哈哈哈哈硬广,5253.173,3473.8999023438,1,25,16777215,1466316551,0,d2ccab38,1974580189
笑魔抵达现场,5253.173,1982.3399658203,1,25,16777215,1466316547,0,2e7e98d4,1974580387
吓人,5253.173,3215.7800292969,1,25,16777215,1466316556,0,0896fd45,1974580573
怼他,5253.173,883.35699462891,1,25,16777215,1466316559,0,c4c0df77,1974580765
聚聚们好棒,5253.173,611.17999267578,5,25,16777215,1466316606,0,fe7f6b2a,1974581059
呆萌本来想抛给右边结果手误抛到了左边,5253.173,5210.1499023438,1,25,3381759,1466316573,0,a91fc6ba,1974581763
小tako好好看,5253.173,1453.7900390625,1,25,16777215,1466316579,0,2e6e6b14,1974582085
都说了会听到她们说话还选呆萌,5253.173,4049.830078125,1,25,16777215,1466316589,0,7dd8c987,1974582883
既然要合体为什么要把大哥和孔鹅请下去？,5253.173,3200.6201171875,1,25,16777215,1466316596,0,a8000418,1974583351
哈哈哈哈哈哈,5253.173,3519.1999511719,1,25,16777215,1466316599,0,d2ccab38,1974583475
tako很机智的,5253.173,2010,1,25,16777215,1466316604,0,2e7e98d4,1974583845
大哥最酷，,5253.173,3083.5300292969,1,25,16777215,1466316612,0,0ec136c9,1974584013
变成游泳了,5253.173,2119.6999511719,1,25,16777215,1466316616,0,54181fd0,1974584661
能打起来的歌曲！,5253.173,3314.75,1,25,16777215,1466316653,0,0896fd45,1974587291
哈哈哈哈哈哈哈,5253.173,3573.5,1,25,16777215,1466316656,0,d2ccab38,1974587391
没有call好不习惯,5253.173,1528.5300292969,1,25,16777215,1466316673,0,2e6e6b14,1974588171
该交份子钱了,5253.173,853.56201171875,1,25,16777215,1466316667,0,e4e896ee,1974588191
23333,5253.173,3216.8200683594,1,25,16777215,1466316673,0,75f87a41,1974588593
网易的姐姐就已经发现了，我军没有主持人也可以,5253.173,1346.8499755859,1,25,16777215,1466316687,0,4d6560f6,1974589551
大哥手都痒了吧！想揍他很久了！,5253.173,3140.1899414062,1,25,16777215,1466316705,0,0ec136c9,1974590837
卡黄,5253.173,90.638999938965,1,25,16777215,1466316708,0,1ea92842,1974591041
采花和瓜皮已经蓄势待发,5253.173,1881.0200195312,1,25,16707842,1466316752,0,2c093941,1974591131
sn联合mc的威力我看得好爽23333,5253.173,2321.3400878906,1,25,16777215,1466316711,0,5a81180c,1974591253
小章鱼最可爱,5253.173,1580.4699707031,1,25,16777215,1466316731,0,2e6e6b14,1974592735
音源感人,5253.173,1444.6800537109,1,25,16777215,1466316754,0,9f2d3e1a,1974594157
昨天就被这主持尴尬一晚上,5253.173,491.13598632812,1,25,16777215,1466316760,0,53c191df,1974594549
这段简直群魔乱舞23333,5253.173,4657.4799804688,1,25,16777215,1466316765,0,ec2b9c7c,1974594889
孔鹅应该第一个啊,5253.173,1891.5200195312,1,25,16707842,1466316808,0,2c093941,1974594961
中二脑洞卡确实不让人放心23333,5253.173,2339,1,25,16777215,1466316765,0,5a81180c,1974594969
小海豹,5253.173,178.1609954834,1,25,16777215,1466316769,0,1ea92842,1974595235
卡宝宝6666,5253.173,3585.8798828125,1,25,16777215,1466316775,0,63959b36,1974595673
什么也没发生，憋看我,5253.173,738.64697265625,5,25,16777215,1466316779,0,fe7f6b2a,1974595895
hhhhhhhhhhhhhhhhhhhhhhhh,5253.173,2145.9099121094,1,25,16777215,1466316780,0,fc0d93bd,1974595999
卡黄GAY第一个上天要来了,5253.173,520.09698486328,1,25,16777215,1466316782,0,53c191df,1974596533
表白卡哥哥,5253.173,186.8809967041,1,25,16777215,1466316790,0,1ea92842,1974596661
233333333,5253.173,3340.0700683594,1,25,16777215,1466316796,0,75f87a41,1974597199
哈哈哈哈哈哈哈哈哈,5253.173,2175.5700683594,1,25,16777215,1466316810,0,fc0d93bd,1974597999
只看一期,5253.173,3356.9099121094,1,25,16777215,1466316815,0,75f87a41,1974598349
大哥好帅好帅好帅,5253.173,1503.1300048828,1,25,16777215,1466316819,0,9f2d3e1a,1974598691
哈哈哈哈哈哈哈哈大哥哈哈哈,5253.173,2432.7900390625,1,25,16777215,1466316823,0,9d660919,1974598875
李艺彤,5253.173,194.30099487305,1,25,6830715,1466316833,0,1ea92842,1974599243
李艺彤,5253.173,194.30099487305,1,25,16777215,1466316871,0,1ea92842,1974599245
尴尬,5253.173,1164.7199707031,1,25,16777215,1466316840,0,c4c0df77,1974600125
主持人刘梓晨，再问自杀！,5253.173,418.5530090332,1,25,16777215,1466316847,0,53c191df,1974600563
哈哈哈哈哈哈,5253.173,2218.080078125,1,25,16777215,1466316852,0,fc0d93bd,1974600965
这个转圈的动作怎么每个人节奏都不一样哈哈哈,5253.173,4717.1000976562,1,25,16777215,1466316896,0,ec2b9c7c,1974600999
主持人不会说话啊！,5253.173,3359.669921875,1,25,16777215,1466316872,0,0ec136c9,1974601935
承包李艺彤,5253.173,226.6009979248,1,25,8700107,1466316877,0,1ea92842,1974602695
老戴萌哈哈哈哈哈哈哈哈哈哈,5253.173,1946.9100341797,1,25,16707842,1466316888,0,2c093941,1974603363
2333333,5253.173,3433.3898925781,1,25,16777215,1466316890,0,75f87a41,1974603543
李艺彤我的，谢谢,5253.173,226.6009979248,5,25,6830715,1466316898,0,1ea92842,1974603637
大哥这造型美翻了,5253.173,1582.6800537109,1,25,16777215,1466316902,0,9f2d3e1a,1974604785
李艺彤我的,5253.173,226.6009979248,5,25,9487136,1466316915,0,1ea92842,1974604879
怎么感觉一脸嫌弃哈哈哈哈哈,5253.173,3845.8701171875,1,25,16777215,1466316925,0,d2ccab38,1974605855
硬來,5253.173,3474.5100097656,1,25,16777215,1466316934,0,75f87a41,1974606499
怼他,5253.173,1275.7199707031,1,25,16777215,1466316950,0,c4c0df77,1974607605
这个答案可以的,5253.173,1981.6899414062,1,25,16707842,1466316955,0,2c093941,1974607831
极速前进参加的吧,5253.173,3562.4399414062,1,25,16777215,1466316969,0,a8000418,1974608713
给十七买夜歌,5253.173,1314.9899902344,1,25,16777215,1466316990,0,c4c0df77,1974610213
还好阿昏没来,5253.173,1845.1099853516,1,25,16777215,1466317037,0,2e6e6b14,1974613291
父听节。。。,5253.173,3388.6899414062,1,25,16777215,1466317088,0,60fc9f3b,1974613817
排成一排。。。。大雁吗？,5253.173,1552.6999511719,1,25,16777215,1466317058,0,4d6560f6,1974614709
滴，黑洞卡,5253.173,933.58502197266,5,25,9487136,1466317080,0,1ea92842,1974616025
哈哈哈哈哈哈,5253.173,3999.419921875,1,25,16777215,1466317083,0,d2ccab38,1974616237
哈哈,5253.173,3559.919921875,1,25,16777215,1466317083,0,75f87a41,1974616253
？？？？？？？,5253.173,3371.9399414062,1,25,16777215,1466317128,0,9e3b9ea4,1974619221
播放4000多 弹幕3000多 在线还有200多,5253.173,24.719999313354,1,25,16777215,1466317149,0,b1536909,1974620769
笑得我肚子疼,5253.173,1952.0300292969,1,25,16777215,1466317169,0,2e6e6b14,1974622081
？？？？？,5253.173,3962.8400878906,1,25,16777215,1466317177,0,63959b36,1974622651
主持人出错了，不怼更尴尬吧，怼更健康,5253.173,1177.9300537109,1,25,16777215,1466317183,0,bf269254,1974623091
饭拍里被卡黄被留下卡宝瞬间慌了wwww,5253.173,838.34100341797,1,25,16777215,1466317237,0,081946aa,1974626781
蠕动的双手～～,5253.173,1931.5899658203,5,25,9487136,1466317244,0,1ea92842,1974627339
汪～～,5253.173,1932.1099853516,5,25,6830715,1466317260,0,1ea92842,1974628383
一直上台下台的...,5253.173,3737.2800292969,1,25,16777215,1466317260,0,75f87a41,1974628403
卡宝躺下抬腿苏的不行,5253.173,1454.5699462891,5,25,16777215,1466317309,0,fe7f6b2a,1974628773
想喊call想疯了,5253.173,156.42700195312,1,25,16777215,1466317303,0,b816831a,1974631363
主持是恩狗,5253.173,3778.830078125,1,25,16777215,1466317309,0,75f87a41,1974631751
大哥哈哈哈,5253.173,176.4880065918,5,25,16711680,1466317332,0,b816831a,1974633285
卡宝撩我不要停～,5253.173,1504.3199462891,5,25,16777215,1466317390,0,fe7f6b2a,1974634265
小四 赵粤 二狗,5253.173,1962.1199951172,1,25,16777215,1466317348,0,496f1399,1974634421
这个好难,5253.173,2053.9499511719,1,25,16777215,1466317390,0,2e6e6b14,1974637265
wink,5253.173,2310.0900878906,1,25,16777215,1466317407,0,637a1fef,1974638067
卡宝亲妈饭再一次受到冲击。。。,5253.173,1529.1999511719,5,25,16777215,1466317412,0,fe7f6b2a,1974638731
然而你恩都是女神经,5253.173,3860.6799316406,1,25,16777215,1466317417,0,75f87a41,1974639105
尴尬,5253.173,4209.330078125,1,25,16777215,1466317425,0,63959b36,1974639255
我哥么么哒！！,5253.173,219.90899658203,5,25,16776960,1466317455,0,b816831a,1974641685
卡黄gay真的太6了哈哈哈哈，不容易啊，换个颜色支持你们一下,5253.173,1548.0100097656,5,25,16707842,1466317479,0,fe7f6b2a,1974642877
节奏大师上线,5253.173,4254.1298828125,1,25,16777215,1466317473,0,63959b36,1974642883
欢迎收看 打碟少年,5253.173,3868.9099121094,5,25,16777215,1466317492,0,75f87a41,1974644131
海带呀海带～,5253.173,2235.5400390625,5,25,6830715,1466317499,0,1ea92842,1974644613
海带,5253.173,2114.0500488281,1,25,16777215,1466317494,0,496f1399,1974644759
哈哈哈哈哈哈哈,5253.173,4442.1098632812,1,25,16777215,1466317508,0,d2ccab38,1974645267
主持人真是傻啊，打断卡黄，要死啊,5253.173,4539.7998046875,1,25,16777215,1466317509,0,bf0ddf66,1974645399
哈哈哈要笑死了,5253.173,4122.4599609375,1,25,16777215,1466317516,0,a8000418,1974645887
飞鱼之死,5253.173,2252.8798828125,5,25,6830715,1466317546,0,1ea92842,1974647927
聚聚太冷漠。。,5253.173,402.21099853516,1,25,16777215,1466317582,0,93963c64,1974649975
没办法，直播的时候就是这么卡,5253.173,243.96600341797,1,25,16777215,1466317583,0,a1112b03,1974650441
我又要飞了,5253.173,4364.490234375,1,25,16777215,1466317600,0,63959b36,1974651175
要跳过主持人的看这里,5253.173,534.53497314453,1,25,16777215,1466317597,0,b1536909,1974651335
啊！好尴尬,5253.173,4197.6801757812,1,25,16777215,1466317601,0,a8000418,1974651673
还没下去几秒就又上去,5253.173,2813.7399902344,1,25,16777215,1466317618,0,54181fd0,1974652695
恍恍惚惚真的,5253.173,292.57800292969,1,25,16777215,1466317631,0,a1112b03,1974653641
你们造我当时有多惶恐吗？？以为她们就唱一首歌！,5253.173,334.41400146484,5,25,16737945,1466317640,0,b816831a,1974654253
控台也够带,5253.173,318.55801391602,1,25,16777215,1466317656,0,a1112b03,1974655319
婷婷是忘记动作了吗,5253.173,4692.240234375,1,25,16777215,1466317661,0,bf0ddf66,1974655673
李艺彤我的！,5253.173,4592.25,1,25,16777215,1466317665,0,d2ccab38,1974655871
233333333,5253.173,4004.330078125,1,25,16777215,1466317671,0,75f87a41,1974656417
哈哈哈哈哈哈哈哈像蜡像,5253.173,340.20199584961,1,25,16777215,1466317678,0,a1112b03,1974656829
卡宝宝我服,5253.173,4445.0297851562,1,25,16777215,1466317681,0,63959b36,1974656939
骂他是因为没有专业素养,5253.173,535.9169921875,5,25,16737945,1466317697,0,b816831a,1974658085
是的啊，阿黄早上9点开始一直在通告啊，没休息过,5253.173,4736.7001953125,1,25,16777215,1466317705,0,bf0ddf66,1974658649
主持人还是图样啊，剧场日常怼得比这狠多了,5253.173,1766.4599609375,1,25,16777215,1466317711,0,5dcbf7d6,1974658985
卡宝的眼神,5253.173,1748.8599853516,5,25,16707842,1466317741,0,fe7f6b2a,1974661001
是AKG爸爸的人，也照怼不误,5253.173,406.37799072266,1,25,16777215,1466317745,0,a1112b03,1974661229
和李芳一样时尚,5253.173,4501.6899414062,1,25,16777215,1466317748,0,63959b36,1974661383
太心疼我大哥了。。,5253.173,567.03802490234,5,25,16764108,1466317754,0,b816831a,1974661719
我跳了,5253.173,428.24798583984,1,25,16777215,1466317766,0,a1112b03,1974662721
委屈！明明是那边！小奶音都出来了,5253.173,1788.2700195312,5,25,16707842,1466317853,0,fe7f6b2a,1974665469
惊弓之鸟？,5253.173,2140.4299316406,1,25,16777215,1466317810,0,3675ad91,1974665525
卡推很多啊,5253.173,615.76000976562,5,25,16764108,1466317813,0,b816831a,1974665679
搓个火球,5253.173,4559.58984375,1,25,16777215,1466317823,0,63959b36,1974665985
大哥这枪开的哈哈哈哈哈,5253.173,3669.6599121094,1,25,16777215,1466317817,0,c80533d3,1974666361
这么晚肯定都累了,5253.173,4745.990234375,1,25,16777215,1466317833,0,d2ccab38,1974666651
我想起风尚大赏的撸力了。。。,5253.173,631.11199951172,1,25,16764108,1466317857,0,b816831a,1974668573
tako膝盖那是胎记，新饭？,5253.173,1586.6300048828,1,25,16777215,1466317885,0,e25b8ebd,1974670803
他口一脸懵逼,5253.173,1982.9000244141,1,25,16777215,1466317906,0,469e6b4b,1974671727
s队成员。。。要么就都别说名字啊,5253.173,3776.0200195312,1,25,16777215,1466317922,0,c80533d3,1974672815
我以为我手机的时间,5253.173,239.28900146484,1,25,16777215,1466317924,0,2e47833c,1974672973
都说了读书少啦~,5253.173,3810.1899414062,1,25,16777215,1466317928,0,cbc62477,1974673231
大哥我想死了你！,5253.173,649.60400390625,5,25,16764108,1466317943,0,b816831a,1974674195
做的很好哈哈哈哈哈哈哈,5253.173,4399.740234375,5,25,6830715,1466317955,0,1ea92842,1974674653
z,5253.173,4281.2001953125,1,25,16777215,1466317971,0,58fa89a0,1974676175
好好奇卡宝脑洞开哪去了,5253.173,1912.9399414062,5,25,16777215,1466317983,0,fe7f6b2a,1974676915
这个。。。自行讨论你倒是让她们说完话啊,5253.173,2314.3999023438,1,25,16777215,1466317998,0,3675ad91,1974678095
站一天卡鹿,5253.173,4908.490234375,1,25,16777215,1466318000,0,d2ccab38,1974678141
哈哈哈，那电池可以废掉了,5253.173,4435.4599609375,1,25,16777215,1466318009,0,04e80672,1974678751
